Аселайн,маленькая дворянка,
Асиа,восточная,
Асселайн,маленькая дворянка,
Асселина,маленькая дворянка,
Астон,восточное поселение,
Астра,звезда,
Аура,воздух,
Африка,земля Афри,
Африках,земля Афри,
Африца,земля Афри,
Африцах,земля Афри,
Афтон,"от названия реки Афтон
",
Аффрика,земля Афри,
Аффриках,земля Афри,
Аффрица,земля Афри,
Аффрицах,земля Афри,
Аффтон,"от названия реки Афтон
",
Ашлая,роща ясеня,
Ашли,роща ясеня,
Ашлий,роща ясеня,
Ашлин,ясеневое озеро,
Ашлинг,мечта,
Аштон,роща ясеня,
Бабет,иностранная,
Бабс,иностранная,
Баили,помощник шерифа,
Байб,иностранная,
Байли,помощница шерифа,
Бамби,ребенок,
Банни,приносящая победы,
Банти,дерущийся ребенок,
Банш,белая,
Барб,иностранная,
Барбара,иностранная,
Барби,иностранная,
Барбра,иностранная,
Баффи,бог,
Беа,путешественница,
Беатрис,путешественница,
Беатриса,путешественница,
Беверли,поток бобра,
Бевин,справедливая леди,
Бейли,помощница шерифа,
Бека,заманивающая,
Беках,заманивающая,
Бекка,заманивающая,
Беккай,заманивающая,
Бекки,заманивающая,
Белинд,красивая змея,
Белинда,красивая змея,
Белита,немного красоты,
Беллатрикс,женщина,
Беллинда,красивая змея,
Бенедикта,благословляемая,
Бердайн,смелая,
Беренгари,копье медведя,
Беренгария,копье медведя,
Беренис,приносящая победы,
Берилл,драгоценный камень,
Берлин,болото,
Бернадайн,смелая,
Бернадетт,смелая,
Бернайс,приносящая победы,
Бернардайн,смелая,
Бернетта,приносящая победы,
Бёрнис,-,
Бернис,приносящая победы,
Берта,яркая,
Берти,яркая,
Бертина,яркое благородство,
Беси,бог,
Бесс,бог,
Бесси,бог,
Бет,бог,
Бетани,смоковница,
Бетней,смоковница,
Бетс,бог,
Бетси,бог,
Бетт,бог,
Беттай,бог,
Бетти,бог,
Беттина,бог,
Беттси,бог,
Бетэни,смоковница,
Беула,"та,которая замужем",
Беулах,"та,которая замужем",
Беччи,заманивающая,
Би,путешественница,
Бидди,возвеличенная,
Бижу,драгоценный камень,
Билли,шлем,
Бинди,красивая змея,
Бланда,забота,
Бланид,небольшой цветок,
Бланч,белая,
